Clade0,Clade1,Clade2,Clade3,Clade4,Clade5,Order,Stem or crown (order level),Family,N_extant,N_fossils,oldest_fossil,youngest_fossil,root_est,root_lower,root_upper,ext_est,ext_lower,ext_upper,q_est,q_lower,q_upper,a_est,a_lower,a_upper,sig2_est,sig2_lower,sig2_upper,Horizons,alpha,strat_range,marsh_origin_lower,marsh_origin_upper,marsh_ext_lower,marsh_ext_upper
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Wynyardiidae,0,7,28,4,36.20311223,29.00100798,49.97840887,2.052495949,0.241080494,3.984239109,0.054071498,0.000319841,0.157087059,2.005783632,0.000101751,5.660989015,0.795005683,-2.286625875,3.632347212,7,0.83,24,28,47.92,0,4
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Xenorophidae,0,9,34,24,36.13572402,34.00072817,40.33928154,23.07489323,21.15546001,23.99965826,0.278812566,0.001008571,0.798584662,16.12084486,0.001091649,37.9838197,-0.462095271,-3.797901644,2.44524546,9,0.58,10,34,39.8,18.2,24
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Xiphodontidae,0,35,43,34,44.00392288,43.00019936,45.7075359,32.42400112,31.70655213,32.99991983,0.533259439,0.003911266,1.163407452,9.244144339,0.000201676,23.90922123,2.435600343,1.736941857,3.383349634,39,0.1,9,43,43.9,33.1,34
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,NA,Extinct order,Yalkaparidontidae,0,3,19,13,23.14199674,19.00010694,31.81541667,10.69923915,5.859241501,12.99951955,0.125106682,5.36E-06,0.413630234,10.47091402,0.000410119,30.21896123,0.900015253,-2.392882649,3.449119351,3,4.83,6,19,47.98,0,13
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Peramelemorphia,Stem,Yaralidae,0,3,24,17,27.9566669,24.00041137,36.58596222,14.54957835,8.944088961,16.99992516,0.10782665,3.29E-06,0.35921093,13.60201386,0.001689896,38.64933073,0.306390927,-3.050399537,3.29698792,3,4.83,7,24,57.81,0,17
Theriiformes,Theria,Eutheria,Placentalia,NA,Cimolesta,Tillodontia,Extinct order,Yuesthonychidae,0,1,61,61,62.58242994,61.00037044,65.54329195,59.80799423,57.35470551,60.99969178,0.986212554,0.000148356,2.980580639,35.24333627,0.018369315,87.73161058,1.675850344,-0.803229077,3.758770474,1,NA,0,61,NA,NA,61
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Yuomyidae,0,3,48,48,49.99821901,49.00007249,51.97401033,46.22107724,44.95215443,46.99986578,0.445147975,0.002701359,1.132741801,30.14877667,0.01190685,76.69232479,1.96394857,-0.320081047,3.748484482,1,NA,0,48,NA,NA,48
Theriiformes,Theria,Eutheria,NA,NA,NA,NA,Extinct order,Zalambdalestidae,0,16,94,64,99.497059,94.00036707,108.8853519,61.29503911,56.51306695,63.99930739,0.081366979,0.000117315,0.240283563,2.2117008,6.67E-05,6.044434781,0.839521889,-2.220801334,3.35874213,17,0.26,30,94,101.8,56.2,64
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Zapodidae,17,111,49,1,53.6548837,49.00012039,62.11404701,0,0,0,0.042395542,0.000461283,0.122196507,4.62623531,0.966278954,8.311333747,3.198745688,1.728376247,4.840755924,190,0.01597672,48,49,49.76688255,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Zegdoumyidae,0,14,54,34,58.75081191,55.00037147,65.8826184,31.64694359,27.7263583,33.99967715,0.09009406,0.003750112,0.217479996,2.217238687,0.001165916,6.18192071,1.626807058,-0.439084412,3.527950376,9,0.58,20,54,65.6,22.4,34
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Zelomyidae,0,8,49,39,51.43911967,49.00024489,56.25990811,37.76356443,35.22098707,38.99982201,0.282971061,0.000276054,0.805496862,10.61173183,0.000929821,26.84661455,-0.143654127,-3.374998167,3.135566121,9,0.58,10,49,54.8,33.2,39
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Zetamyidae,0,2,41,30,50.66453389,41.00359346,72.83627868,24.23353952,11.7267743,29.99892295,0.031153971,5.77E-06,0.111592861,5.801861015,0.001314985,17.27850002,0.638436881,-2.83207988,3.551368901,2,28.83,11,41,358.13,0,30
Theriiformes,NA,NA,NA,NA,NA,NA,Extinct order,Zhangheotheriidae,0,7,128,123,129.684688,128.0002783,132.9938266,121.130206,119.3841141,121.9999673,0.317832439,0.000728446,0.891827957,16.165541,0.002445705,40.80101896,1.04903591,-1.6080054,3.550117469,7,0.83,5,128,132.15,118.85,123
Theriiformes,Theria,NA,Eutheria,NA,NA,NA,Extinct order,Zhelestidae,0,37,99,67,102.1580993,100.0002201,106.1514429,65.25999819,62.5592528,66.99997327,0.152987419,0.021719855,0.3333639,1.876818942,8.19E-07,5.011363473,1.679246488,-0.032907482,3.328255481,31,0.13,32,99,103.16,62.84,67
Theriiformes,Theria,NA,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Ziphiidae,24,105,22,1,25.91344429,22.00148415,31.84765573,0,0,0,0.006267705,1.04E-05,0.02077706,24.59109703,16.36758585,33.22961616,5.146542378,3.961860545,6.363861671,144,0.021170151,21,22,22.44457317,0,0
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Zofiabaataridae,0,1,147,147,148.5131855,147.0001992,151.4138626,145.8225983,143.5398619,146.9999526,0.990817056,0.000275093,2.979703513,36.46537788,0.005145725,86.49477014,1.704958279,-0.821674937,3.778470947,1,NA,0,147,NA,NA,147
